var1,var2,var2_EN,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94
2003,通州市,Tongzhou Shi,320683,1281329,1099700,595800,263700,80569,73934,6635,207,595,4968,4141,330055,71576,72300,58010,0,0,35590,19214,1434,26,14916,54998,702,1185,4440688,387541,214828,3531591,3849826,590862,495069,4501,23085,30281,0,0,0,0,,247110,1250241,0,307137,169912,3470,56386,58885,1700,1700,800,270300,270300,439800,41531,29118,3082,21014,38610,13149,2541,25461,18953,0,12202,136480,78970,470989,28500,267560,22290,98009,7810,51968,17710,44424,6840,15158,1000,2942,6770,7805,29240,77532,0,0,230,15068,18730,341,37000
2003,海门市,Haimen Shi,320684,1023283,849700,541100,243300,60697,2781,57916,259,334,5667,1900,23003,32666,60770,40190,0,0,51402,19017,11804,3343,17184,88529,1718,1205,4262990,358200,187708,2968761,3646436,616554,478535,5683,21402,27240,0,0,0,0,,309846,1193616,0,313361,158561,1456,56481,75974,900,400,0,64800,731300,99100,26017,13147,45,37636,67882,46537,35516,21345,16745,221,12775,110360,48040,208779,1820,16926,3760,16951,14970,100799,24940,57344,7130,17187,1410,14233,4680,5944,32140,96731,0,0,890,49281,21690,1309,14400
2003,市辖区,Lianyungang Shi Shixiaqu,320701,656301,174200,96800,45200,13733,8454,5279,4,422,2341,17714,221174,11390,13180,9580,0,0,35834,23904,5336,1359,5235,6932,502,1268,685483,102430,50338,411092,920523,78266,63555,3933,61699,76197,0,0,0,0,,31443,82722,0,148448,54241,1976,24727,62724,900,900,0,75000,28000,186000,4822,3522,182,3486,73109,65351,33652,7758,6803,3739,6036,23940,14600,82911,6250,44292,6010,28737,1280,5426,900,3142,880,3110,80,791,3340,3746,130,318,0,0,0,0,5820,3183,18338
2003,连云区,Lianyun Qu,320703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,新浦区,Xinpu Qu,320705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,海州区,Haizhou Qu,320706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,赣榆县,Ganyu Xian,320721,1079115,886300,392000,233400,68311,29185,39126,0,238,7372,10802,573462,66700,49440,39040,0,0,44156,18099,3793,861,21403,25602,1467,1241,1695214,340590,119458,971423,1391680,300534,334422,3792,7811,24471,0,0,0,0,,123101,204766,0,397343,111822,7777,52270,207753,55300,52900,200,198000,203000,295000,29787,25568,157,24067,211260,157891,62459,53369,51868,795,43429,86840,53140,244848,13070,77595,24310,90081,7810,32511,1830,3721,1740,3538,4070,32380,1290,1086,17410,48912,0,0,0,0,14760,10840,30265
2003,东海县,Donghai Xian,320722,1143508,990600,481000,297900,126881,63570,63311,74,56,8860,0,615486,85708,96590,71560,0,0,85840,38462,2408,5329,39641,37104,1443,1310,1298220,335101,222004,770796,985338,312882,339448,3466,6620,23331,0,0,0,0,,130228,158778,0,394325,247434,7382,80483,46390,162800,136200,500,340000,102000,520000,59521,51031,999,28310,53800,8000,8000,45800,39000,0,36345,193620,144180,796358,52110,391405,66230,291277,12280,55977,4350,10810,4150,10220,8890,45757,180,225,18230,54128,0,0,0,0,30480,10410,52587
2003,灌云县,Guanyun Xian,320723,1072327,844900,373500,238300,100665,26781,73884,63,630,5971,620,481031,86000,90050,68020,0,0,81494,47828,14693,1351,17622,13977,904,1673,653705,218115,136752,340543,480735,202970,251637,3056,12189,23704,0,0,0,0,,88047,142455,0,358578,182630,2360,87225,36032,44400,42200,4000,339000,100000,454000,42151,34961,7030,45220,34783,9396,8321,25387,19669,210,18585,138320,94740,497598,27620,229880,45160,197078,11940,41524,6000,9273,5690,8766,2750,12696,25230,19682,1240,2696,0,2,0,0,16810,1607,25190
2003,灌南县,Guannan Xian,320724,727055,637400,309900,216600,59442,26270,33172,2,74,3200,40,309226,46030,38560,21650,0,0,48561,32360,11731,1182,3288,7092,899,643,258777,118390,73148,80619,160766,98011,192201,3074,8737,19905,0,0,0,0,,42583,76826,0,212879,107713,5652,37765,23209,24600,22200,0,316000,30000,337000,28744,24694,0,18190,26100,8000,7960,18100,14100,30,12702,89860,70280,413034,25030,220922,32870,147270,6100,23509,2990,4943,2940,4836,1830,9758,7420,5285,1570,3105,0,0,0,0,10190,1652,17953
2003,市辖区,Hai`an Shi Shixiaqu,320801,625067,225100,115600,51900,18246,12727,5519,594,1294,633,0,144640,14274,12840,8670,0,0,18469,10891,1214,394,5970,4990,1675,271,353877,62075,41719,160851,275660,78218,102364,3566,7440,9403,0,0,0,0,,52028,138699,0,84929,59788,1078,19335,2456,1500,1500,800,106200,11100,156000,12802,10328,171,16272,3598,0,0,3598,1498,0,1288,27740,18050,74288,8570,45464,6720,19433,630,4221,1220,1460,1160,1351,240,1477,0,0,170,580,0,0,0,0,9520,5,100
2003,清河区,Qinghe Qu,320802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,楚州区,Chuzhou Qu,320803,1197338,976400,511400,315900,92127,59316,32811,0,274,9239,0,436891,71027,64770,50060,0,0,79279,43648,11022,6835,17774,22241,384,1411,1282304,224167,112719,693424,982340,299964,365616,3833,16994,34342,0,0,0,0,,185629,231744,0,341115,198003,4559,84743,50252,2100,1800,200,686800,24200,698100,58103,46008,835,31268,48808,0,0,48808,39211,0,33502,139580,114620,599833,54580,397529,44830,139989,3820,27368,3610,7763,3120,7020,720,5250,0,0,5190,9902,0,0,0,0,18820,1200,8600
2003,淮阴区,Huaiyin Qu,320804,859283,712600,343400,198800,76164,38795,37369,93,173,3733,0,299874,56993,49680,39370,0,0,39989,17895,7583,1957,12554,10157,797,557,576539,204635,111773,263510,402232,174307,218519,3126,10660,18524,0,0,0,0,,41869,137613,0,316199,155691,2844,140301,13163,25000,24300,3100,386500,80000,742800,64236,51845,10800,32400,10800,0,0,10800,6700,0,5733,109320,73150,337979,19590,134583,29040,93449,10640,40996,3910,8528,3520,7805,6770,49895,0,0,11340,24260,10,38,0,0,24280,348,3562
2003,清浦区,Qingpu Qu,320811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,涟水县,Lianshui Xian,320826,1039375,916200,507700,308500,103613,46420,57193,82,958,5406,0,457947,80667,70150,46610,0,0,54742,38796,9343,3224,3379,10691,1115,686,537916,218332,111737,157478,345200,192716,265774,3012,13771,32808,0,0,0,0,,137642,184756,0,333036,191126,10173,113098,12846,17600,17600,0,535600,75000,870000,70007,57025,210,13720,21000,0,0,21000,17200,0,16808,150440,110720,436115,37980,211979,39830,136101,12310,23805,7630,11147,6910,9927,6030,23704,0,0,17650,35245,0,0,0,0,20550,1878,17000
2003,洪泽县,Hongze Xian,320829,385582,292000,166100,99800,34131,25658,8473,8,1057,9167,0,362345,26584,25840,19970,0,0,36169,17852,1055,810,16452,4025,307,676,377639,108940,37528,186796,281654,95985,109103,3792,7102,11451,0,0,0,0,,41522,59959,0,188126,68255,10658,54535,51084,0,0,0,154300,84000,185800,18900,14227,0,11850,42626,0,0,42626,30219,0,26345,52940,41170,201120,21400,130317,17310,60222,640,3466,800,2203,450,1215,350,2662,0,0,2170,5417,0,0,0,0,8890,100,2500
2003,盱眙县,Xuyi Xian,320830,732219,575900,332000,168700,112988,47520,65468,273,567,16133,0,426062,64408,62200,34990,0,0,42416,21452,7266,2179,11519,8100,1332,964,643876,189993,99412,366894,481232,162644,182660,3254,18459,21398,0,0,0,0,,57232,159129,0,331243,18557,5238,75230,60100,95800,95800,1200,333900,217600,377200,47330,38652,3870,25720,34200,0,0,34200,25300,0,19612,149470,95940,473769,40440,254174,38070,127054,8100,55520,4130,7688,3050,6244,3710,24670,110,81,35980,87844,0,0,0,0,14440,1802,8301
2003,金湖县,Jinhu Xian,320831,360366,264100,146000,87400,49818,16964,32854,27,42,9867,0,351168,34600,32150,22200,0,0,37075,22621,2238,1361,10855,7967,305,719,516178,102782,42227,357538,417351,98827,82842,3399,9249,11273,0,0,0,0,,40023,74171,0,165671,71977,9561,32088,46093,100,100,0,129900,10300,154300,13960,10071,0,17006,40639,0,0,40639,28676,0,23925,68190,53760,263439,26570,164687,23110,90210,270,1194,3120,4413,2730,3723,420,1984,3170,1824,5800,11672,0,0,0,0,5100,27,855
2003,市辖区,Yancheng Shi Shixiaqu,320901,663340,255300,113700,43200,17503,12915,4588,37,232,800,0,11274,14593,13740,8370,0,0,21710,12022,5216,519,3953,9522,396,373,1065596,112394,48204,545273,924470,141126,121591,4739,63096,53944,0,0,0,0,,46773,152275,0,110597,38332,1323,58221,11499,1000,1000,700,129400,42600,349900,28205,21523,3605,43518,5528,0,0,5528,3038,0,1587,31990,16010,98322,6360,52554,2870,13868,870,6183,1630,5975,980,3156,280,1818,5830,4268,2130,5784,0,0,0,0,6450,280,2835
2003,城  区,Cheng Qu,320902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,响水县,Xiangshui Xian,320921,572079,474100,184100,101300,62103,20597,41506,812,1484,3188,3400,312803,62358,45200,27890,0,0,50000,31000,9400,3300,6300,9853,950,850,447253,175574,104348,209084,331332,115921,141644,3281,8271,15831,0,0,0,0,,27385,98253,0,243145,125536,4511,61550,34024,10400,10400,0,249500,215000,425000,40303,32025,39,28200,43100,23000,13900,20100,10800,695,8269,100650,54550,260528,16700,114002,14210,52179,7960,36658,4920,11363,3760,8174,1680,7804,12680,10499,9700,20397,90,330,0,0,22500,1640,36000
2003,滨海县,Binhai Xian,320922,1085751,888100,367600,223000,96250,32387,63863,0,307,7000,1000,541130,95491,63300,55350,0,0,50468,41968,6992,260,1248,17352,1140,1008,1217459,312211,161446,570882,954090,263369,307439,3525,8080,22560,0,0,0,0,,54881,153805,0,363011,165528,1915,96903,81665,3000,2700,200,405500,237400,675400,86617,59170,350,49200,68280,19150,11000,49130,36130,775,23424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,阜宁县,Funing Xian,320923,1059427,769300,340500,224100,88103,81378,6725,0,521,6447,0,465920,86620,85630,84000,0,0,44760,35770,6000,790,2200,17853,780,2030,2218833,390193,150273,1260020,1893832,325001,300532,3878,16286,35317,0,0,0,0,,60485,206720,0,380175,131855,4880,166341,65996,3000,2900,100,837000,160100,1398300,132633,95092,243,97728,44875,0,0,44875,32535,0,19477,136960,94260,513763,38330,307924,27560,95633,7280,36251,7730,22839,4280,11261,1720,10234,5360,4382,11720,26073,10,66,10,184,23380,2715,32190
2003,射阳县,Sheyang Xian,320924,1047023,851300,328600,209600,138863,51846,87017,2310,322,13476,10700,645983,122749,98860,66120,0,0,101666,72259,25620,102,3685,27850,2672,1486,1729337,583464,254278,854566,1385180,344157,339023,4157,26928,30256,0,0,0,0,,59420,328949,0,707958,305069,12549,131732,162375,2000,2000,0,314000,203200,506700,67867,36085,0,106000,133000,67840,40736,65160,58060,500,30060,216020,110080,655413,28660,238877,32340,162693,10440,68447,11750,39834,4610,13932,2100,15086,52620,49884,15680,44783,0,0,30,1386,26400,6355,82200
2003,建湖县,Jianhu Xian,320925,791159,655600,285200,145900,64469,59656,4813,2,487,12631,0,346354,62981,58960,21270,0,0,35618,24420,2805,131,8262,23021,527,1099,2653876,313117,117694,1681898,2193415,460461,228870,4088,20969,26059,0,0,0,0,,90572,396531,0,315625,108797,3316,87965,92743,600,600,100,256000,317800,325000,40493,22363,230,82009,69228,0,0,69228,59553,0,43259,97590,73050,471089,34580,305652,30530,133461,670,4528,4310,13600,2710,7388,620,4739,6760,5719,5830,14501,0,0,0,0,8050,1130,23675
2003,盐都县,Yandu Xian,320928,850267,735300,319400,170800,81856,59937,21919,0,72,8712,0,419713,59874,66500,66500,0,0,42636,31230,4806,3217,3383,19529,2793,3104,2084714,352918,123143,1349503,1741704,343010,286495,4280,13267,24417,0,0,0,0,,80096,401406,0,517708,201282,8192,190593,82641,500,500,0,597900,165200,776200,75522,52611,0,156423,75137,1285,1285,73852,58017,0,47112,109460,77870,474537,35660,275117,25420,116656,1550,12331,3440,19251,2450,14553,200,1349,11230,9989,7690,16674,0,0,0,0,9270,1650,20026
2003,东台市,Dongtai Shi,320981,1162352,951600,468700,253400,120888,35201,85687,67,639,8000,40086,660337,119031,85760,70320,0,0,93014,61093,12814,9861,9246,45666,4962,2615,2347685,648338,233470,1402578,1909759,437927,445440,4819,17561,29780,0,0,0,0,,111304,458012,0,840296,312495,17418,353248,128339,3800,3800,900,518000,1444600,708300,119915,73034,4512,284191,118522,69857,32953,48665,28918,0,23537,242250,115790,617338,23960,183467,28810,144343,27670,164800,18810,44126,11430,25311,2580,12566,23220,21072,41490,107558,10,26,20,690,48350,4302,80774
2003,大丰市,Dafeng Shi,320982,733673,558100,312400,194000,103624,23273,80351,26,577,13347,23810,423146,90193,84600,47450,0,0,104021,52010,36713,2350,12948,33936,2410,1930,1350990,297244,188386,940849,1089534,261456,242428,4418,18752,27100,0,0,0,0,,82570,203896,0,656941,385579,11256,95060,109501,1500,1500,200,262900,422600,520400,73677,43563,632,65430,117740,52751,17313,64989,44890,655,41451,238260,88720,457712,15850,131269,25900,111336,13760,73284,12270,31814,6360,15430,0,0,44220,38604,21090,57172,0,0,240,8901,62880,3514,62000
2003,市辖区,Yangzhou Shi Shixiaqu,321001,573996,175100,87100,19900,3060,1890,1170,20,2252,592,0,42245,5124,6290,5560,0,0,2833,1756,259,103,715,18346,330,120,1370772,54873,29752,722998,1228074,142698,91059,5096,111564,72821,0,0,0,0,,57137,178883,0,54714,27956,321,18033,5638,1300,1300,1300,34400,200,129000,15051,11306,4536,1645,3304,0,0,3304,2436,0,2414,10120,5720,30678,2860,21454,2160,6458,60,377,240,780,130,325,120,721,30,72,620,1428,0,0,0,0,3520,4,270
2003,广陵区,Guangling Qu,321002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,邗江区,Hanjiang Qu,321003,551169,434700,212100,48900,32299,29657,2642,16,258,6596,0,321692,25333,28450,20260,0,0,14477,8136,596,962,4783,39070,767,631,2823750,223699,70786,2032047,2459456,364294,189197,4979,16021,14320,0,0,0,0,,102491,455098,0,181798,68302,3551,54648,35297,1600,1600,400,200000,30000,330000,33243,24166,2005,0,21567,0,0,21567,14508,0,11980,44480,31620,186643,17810,142373,8980,25279,410,2702,1920,6957,1070,3750,600,4487,270,505,5960,11672,0,0,0,0,3510,480,5889
2003,郊  区,Jiao Qu,321011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,宝应县,Baoying Xian,321023,919867,706800,411700,192200,76271,70210,6061,55,306,25555,0,327248,53067,54830,41400,0,0,31137,21983,3937,895,4322,19596,223,772,1185391,382945,131435,426011,937865,247526,272132,4002,16057,26635,0,0,0,0,,60698,132192,0,371101,113797,8739,69955,164700,200,200,100,328000,29700,402000,49575,30953,367,31544,100420,0,0,100420,86529,0,62930,110930,85590,527098,43230,318861,35940,186742,230,1666,5460,15977,4480,12114,260,1365,1630,1346,9730,22388,0,0,0,0,12700,232,4573
2003,仪征市,Yizheng Shi,321081,593550,429500,229400,69500,50154,42384,7770,47,90,2397,0,254054,26000,33940,31150,0,0,15808,9296,740,367,5405,14895,217,172,791804,94788,43938,500497,663185,128619,151963,3999,42074,22008,0,0,0,0,,65527,115319,0,118612,66410,4732,37415,4872,2700,2700,400,154000,9000,255200,40351,22033,1267,12089,5563,0,0,5563,4473,0,4326,57320,45090,236311,25130,173578,14300,46643,910,4723,2120,3162,1450,2313,640,3240,30,36,6740,9948,10,31,0,0,5070,639,4649
2003,高邮市,Gaoyou Shi,321084,830630,610000,317400,118300,77493,75525,1968,52,590,25093,0,339619,43300,61880,53200,0,0,43950,22741,7056,4251,9902,33929,982,1517,1673785,335533,105805,893427,1394239,279546,239696,3995,16215,22272,0,0,0,0,,90065,199788,0,376222,127545,5049,85142,139941,500,500,300,295000,31400,478400,54399,39058,1619,42486,118002,0,0,118002,106654,0,83158,117090,85580,485145,41560,280534,34630,157361,270,2710,6160,31770,4400,21501,310,2100,6150,6174,14050,33798,0,0,10,366,8290,379,8965
2003,江都市,Jiangdu Shi,321088,1066859,774300,373900,125300,69366,60388,8978,96,98,8445,0,484451,70293,67240,56300,0,0,55788,22791,3276,4994,24727,37284,287,729,3594247,332393,155674,2380501,3072758,521489,341847,4498,19846,33634,0,0,0,0,,117084,466371,0,288773,134000,11549,83638,54586,2500,2300,1300,278200,55700,479200,60470,38086,5369,41800,32541,0,0,32541,25837,0,15604,96450,59560,335444,33480,238852,17110,61810,1180,7434,4820,12627,4300,10965,900,6615,1990,2362,21790,46422,0,0,120,5625,11250,839,11243
2003,市辖区,Zhenjiang Shi Shixiaqu,321101,643351,100500,58700,21500,5734,3520,2214,70,567,1069,0,118020,6933,4590,3980,0,0,6914,4254,688,321,1651,12665,315,174,746190,31026,18798,529830,665556,80634,45963,4306,90731,92369,0,0,0,0,,34151,161472,0,36110,23061,496,7666,3882,1400,1400,1100,39400,19600,50000,7600,5900,451,3470,5194,0,0,5194,4969,0,4762,9320,3990,25166,2280,18093,920,3514,310,1995,250,516,200,408,40,310,50,33,2150,3824,0,0,0,0,3110,213,2445
2003,京口区,Jingkou Qu,321102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,润州区,Runzhou Qu,321111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,丹徒县,Dantu Xian,321121,361725,355300,209700,79100,37651,25261,12390,166,362,4500,0,200957,21267,28050,21200,0,0,17467,9356,969,715,6427,35919,239,365,888584,104989,63663,631674,750017,138567,131012,4129,10504,16491,0,0,0,0,,96189,296479,0,99916,54120,1409,16968,22124,1500,1500,200,93600,21200,126000,12400,10900,685,5897,12011,0,0,12011,10766,0,9604,44660,29260,156150,15960,118997,8040,18726,2360,10929,1960,3656,1650,3105,520,2884,60,83,10630,14343,0,0,0,0,4550,367,2800
2003,丹阳市,Danyang Shi,321181,802513,600900,345000,138100,55547,48317,7230,0,504,7919,0,389987,52147,52030,40310,0,0,31709,16159,691,2264,12595,91707,953,1364,2661441,164729,90790,1895973,2277501,383941,272397,4551,27404,30061,0,0,0,0,,192490,774100,0,223046,130486,3343,39992,41737,600,600,400,291500,186100,275000,25900,21507,908,8476,25768,0,0,25768,24386,0,19263,84380,64910,369383,34980,286023,25080,70256,230,1207,2360,5668,1790,4212,1030,3186,100,134,9610,15795,0,4,10,131,7580,212,3268
2003,扬中市,Yangzhong Shi,321182,272368,215700,119700,37000,11355,10131,1224,79,445,1295,0,126299,7667,10630,8880,0,0,6733,4247,722,362,1402,24737,140,405,1175745,47095,25328,1030069,970998,204747,113519,5327,13286,14272,0,0,0,0,,53278,291230,0,53874,28328,2753,11082,7211,100,100,0,78100,34500,87300,8700,7560,330,2521,5323,0,0,5323,3457,0,2875,18300,14570,85225,7520,62343,6350,18726,0,0,380,1996,290,1300,240,1807,0,0,780,1683,0,0,0,0,2030,57,2883
2003,句容市,Jurong Shi,321183,591907,465700,246300,108000,68862,28251,40611,0,2,9433,0,389790,43333,38350,24540,0,0,24228,11037,3318,923,8950,18228,658,985,1209278,171596,114942,856644,1007473,201805,180986,4147,11492,21800,0,0,0,0,,90497,386661,0,158523,103446,7280,26895,16204,6200,6200,2100,122600,37300,153800,16500,13600,9250,12650,16862,0,0,16862,16780,0,13863,75280,38790,226581,26650,194043,5780,16739,1930,3462,1930,3447,1630,2690,1750,6946,1840,1274,24120,38846,0,0,220,8929,8270,1255,6596
2003,市辖区,Taizhou shi shixia Qu,321201,616418,340300,183700,47600,21280,19261,2019,40,549,1344,0,117714,20930,12650,10830,0,0,12764,7000,782,611,4371,28346,123,390,1378071,75271,37209,1015542,1159007,219064,154895,4541,51772,43367,0,0,0,0,,68841,237963,0,82210,41953,5237,23859,7188,1500,1500,1400,91900,39300,187600,18090,13949,4884,8908,6853,0,0,6853,5268,0,4568,31690,21210,133308,10010,82735,7820,34768,500,4596,1950,6167,1730,4997,350,2389,20,15,4160,9426,0,0,0,0,5650,45,1953
2003,海陵区,Taizhou Shi Hailing Qu,321202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,高港区,Taizhou Shi Gaogang Qu,321203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,兴化市,Xinghua Shi,321281,1549922,1281600,652800,339600,128606,121486,7120,856,384,23196,0,803401,128000,126800,80500,0,0,110533,57687,28916,4143,19787,76067,1478,3196,3162455,553634,250805,1846940,2556238,606217,507326,4034,12687,37219,0,0,0,0,,102379,347444,0,582583,269994,6760,91800,181178,600,600,600,279500,227700,405800,45772,30217,1500,23360,127629,0,0,127629,116964,0,91740,214320,150550,925238,62530,464310,54950,283521,6900,47610,9500,37541,3890,16338,790,6755,14990,13716,16520,37126,0,0,200,11800,31850,1260,4285
2003,靖江市,Jingjiang Shi,321282,664706,459300,220400,68400,29598,24814,4784,168,253,2326,0,275866,29100,30510,25890,0,0,27267,13925,981,2025,10336,44820,280,748,1390450,122643,65427,981093,1149535,240915,192375,4315,33380,28832,0,0,0,0,,54062,234469,0,137403,66750,4906,39445,16104,300,300,200,353300,156600,393300,36082,32546,450,7463,8826,1023,1023,7803,5730,0,5740,55280,42420,257546,21560,176190,17280,69795,140,910,2360,5919,1800,4152,560,2895,0,2,5190,12601,0,0,0,0,7400,261,5443
2003,泰兴市,Taixing Shi,321283,1289281,1049600,540300,201500,73666,51952,21714,31,150,3848,0,486000,69823,63530,52440,0,0,34612,18395,813,236,15168,71472,432,1478,2224166,279160,126120,1299705,1805925,418241,359119,3402,33379,36164,0,0,0,0,,91670,340611,0,317852,151436,13779,124277,20210,1000,1000,1000,615900,331900,929400,78028,69583,3056,30628,16431,0,0,16431,12679,0,12276,131110,85870,522043,34010,298153,29460,123217,4350,38161,8480,20267,6330,16352,5050,26979,0,0,20120,45248,0,0,0,0,19100,245,3909
2003,姜堰市,Jiangyan Shi,321284,913471,722100,390300,124400,63742,49899,13843,119,203,5170,0,337002,62326,56200,51440,0,0,57257,27695,794,477,28291,35350,306,1294,1898395,218455,115327,1276227,1565823,332572,284658,3940,24298,26027,0,0,0,0,,65526,289898,0,235877,123451,5663,69934,28087,1100,1100,700,283200,80300,592200,56412,43652,3374,26880,28685,0,0,28685,21943,0,20001,111440,71600,464437,31930,272983,24920,117253,4810,35053,4590,13135,2910,8051,2370,12701,1610,2020,15450,32223,0,0,20,1065,20550,89,2879
2003,市辖区,Suqian Shi shixia Qu,321301,286470,79200,45500,20600,5203,5203,0,114,160,467,0,24449,5145,4050,3310,0,0,4750,2775,1372,71,532,1706,110,45,109926,15663,8918,68976,88582,21344,26619,3541,8052,16748,0,0,0,0,,22316,50521,0,18441,11608,588,3645,1850,400,400,0,23900,4100,32800,2927,2408,54,471,2385,0,0,2385,1578,0,1203,7000,3060,13138,590,3569,330,1461,820,4484,1180,2893,1010,2465,110,627,320,192,1380,2166,0,0,0,0,1790,256,1275
2003,宿城区,Sucheng Qu,321302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,宿豫县,Suyu Xian,321321,941948,871000,456800,213500,71876,54654,17222,349,317,6978,0,534361,71780,64460,61990,0,0,50026,31638,13785,1601,3002,18318,708,777,789009,242602,101056,326196,585364,203645,269200,3304,7879,18738,0,0,0,0,,165282,281183,0,271501,131362,10542,80466,43181,49700,47900,100,451200,292100,574700,56579,45614,250,26869,30327,0,0,30327,24319,0,20308,100230,72380,357428,29030,174239,28280,130739,5930,21146,6280,11967,5180,8236,2310,16704,1980,1515,8270,16950,30,92,0,0,16800,1445,11461
